VEHICLE_CLASS	MAKE	MODEL	MODEL-YEAR	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
TRAILER	POLA	SRJ	2010	1	0	0	0	0	0	0	0	1
TRAILER	POLA	SRJ	2009	5	0	0	0	0	0	0	0	5
TRAILER	POLA	SRJ	2008	18	0	0	0	1	0	0	0	19
TRAILER	POLA	SRJ	2007	5	0	0	0	0	0	0	0	5
TRAILER	POLA	SRJ	2006	9	0	0	0	0	0	0	0	9
TRAILER	POLA	SRJ	2005	29	2	0	0	0	0	0	0	31
TRAILER	POLA	SRJ	2004	4	0	0	0	0	0	0	0	4
TRAILER	POLA	SRJ	2003	5	7	0	0	0	0	0	0	12
TRAILER	POLA	SRJ	2002	20	2	0	0	0	0	0	0	22
TRAILER	POLA	SRJ	2001	26	6	0	0	0	0	0	0	32
TRAILER	POLA	SRJ	2000	21	3	0	0	1	0	0	0	25
TRAILER	POLA	SRJ	1999	18	4	0	0	3	0	0	0	25
TRAILER	POLA	SRJ	1998	4	0	0	0	0	0	0	0	4
TRAILER	POLA	SRJ	1997	1	1	0	0	0	0	0	0	2
TRAILER	POLA	SRJ	1995	8	0	0	0	1	0	0	0	9
TRAILER	POLA	SRJ	1994	7	1	0	0	0	0	0	0	8
TRAILER	POLA	SRJ	1993	1	1	0	0	0	0	0	0	2
TRAILER	POLA	SRJ	1992	2	1	0	0	0	0	0	0	3
TRAILER	POLA	SRJ	1990	2	1	0	0	0	0	0	0	3
TRAILER	POLA	SRJ	1989	4	0	0	0	0	0	0	0	4
TRAILER	POLA	SRJ	1988	6	2	0	0	2	0	0	0	10
TRAILER	POLA	SRJ	1987	2	0	0	0	0	0	0	0	2
TRAILER	POLA	SRJ	1986	0	1	0	0	1	0	0	0	2
TRAILER	POLA	SRJ	1984	1	0	0	0	0	0	0	0	1
TRAILER	POLA	***	2023	14	0	0	0	0	0	0	0	14
TRAILER	POLA	***	2022	30	0	0	0	1	0	0	0	31
TRAILER	POLA	***	2021	46	0	0	0	0	0	0	0	46
TRAILER	POLA	***	2020	17	0	0	0	0	0	0	0	17
TRAILER	POLA	***	2019	25	1	0	0	1	0	0	0	27
TRAILER	POLA	***	2018	34	1	0	0	0	0	0	0	35
TRAILER	POLA	***	2017	62	1	0	0	0	0	0	0	63
TRAILER	POLA	***	2016	3	0	0	0	1	0	0	0	4
TRAILER	POLA	***	2015	69	0	0	0	3	2	0	0	74
TRAILER	POLA	***	2014	145	3	0	0	2	1	0	0	151
TRAILER	POLA	***	2013	88	2	0	0	4	0	0	0	94
TRAILER	POLA	***	2012	56	6	0	0	2	0	0	0	64
TRAILER	POLA	***	2011	23	2	0	0	0	0	0	0	25
TRAILER	POLA	***	2010	2	0	0	0	1	0	0	0	3
TRAILER	POLA	***	2009	1	0	0	0	0	0	0	0	1
TRAILER	POLA	***	2008	6	0	0	0	0	0	0	0	6
TRAILER	POLA	***	2007	10	0	0	0	0	0	0	0	10
TRAILER	POLA	***	2006	11	0	0	0	0	0	0	0	11
TRAILER	POLA	***	2005	4	1	0	0	0	2	0	0	7
TRAILER	POLA	***	2004	8	0	0	0	2	0	0	0	10
TRAILER	POLA	***	2003	9	4	0	0	0	0	0	0	13
TRAILER	POLA	***	2002	10	0	0	0	0	0	0	0	10
TRAILER	POLA	***	2001	13	3	0	0	1	0	0	0	17
TRAILER	POLA	***	2000	6	7	0	0	0	0	0	0	13
TRAILER	POLA	***	1999	5	1	0	0	0	0	0	0	6
TRAILER	POLA	***	1998	5	0	0	0	0	0	0	0	5
TRAILER	POLA	***	1997	8	8	0	0	0	0	0	0	16
TRAILER	POLA	***	1996	3	0	0	0	0	0	0	0	3
TRAILER	POLA	***	1995	10	6	0	0	2	0	0	0	18
TRAILER	POLA	***	1994	6	3	0	0	0	0	0	0	9
TRAILER	POLA	***	1993	5	2	0	0	1	0	0	0	8
TRAILER	POLA	***	1992	2	4	0	0	0	0	0	0	6
TRAILER	POLA	***	1991	2	1	1	0	0	0	0	0	4
TRAILER	POLA	***	1990	4	2	0	0	0	0	0	0	6
TRAILER	POLA	***	1989	6	3	0	0	1	0	0	0	10
TRAILER	POLA	***	1988	12	3	1	0	1	3	0	0	20
TRAILER	POLA	***	1987	15	5	0	0	1	1	0	0	22
TRAILER	POLA	***	1986	13	5	0	0	0	0	0	0	18
TRAILER	POLA	***	1985	8	3	0	0	1	0	0	0	12
TRAILER	POLA	***	1984	12	7	0	0	6	0	0	0	25
TRAILER	POLA	***	1983	10	9	0	0	2	0	0	0	21
TRAILER	POLA	***	1982	6	5	1	0	1	0	0	0	13
TRAILER	POLA	***	1981	10	10	0	0	5	0	0	0	25
TRAILER	POLA	***	1980	3	7	0	0	1	0	0	0	11
TRAILER	POLA	***	1979	7	2	0	0	0	0	0	0	9
TRAILER	POLA	***	1978	8	1	1	0	3	0	0	0	13
TRAILER	POLA	***	1977	2	8	0	0	0	0	0	0	10
TRAILER	POLA	***	1976	0	6	0	0	1	0	0	0	7
TRAILER	POLA	***	1975	6	3	0	0	2	0	0	0	11
TRAILER	POLA	***	1974	10	1	0	0	2	0	0	0	13
TRAILER	POLA	***	1973	2	1	0	0	0	0	0	0	3
TRAILER	POLA	***	1972	1	0	0	0	0	0	0	0	1
TRAILER	POLA	***	1971	1	0	0	0	0	0	0	0	1
TRAILER	POLA	***	1970	2	0	0	0	0	0	0	0	2
TRAILER	POLA	***	1969	2	1	0	0	0	0	0	0	3
TRAILER	POLA	***	1967	1	0	0	0	0	0	0	0	1
TRAILER	POLA	***	1963	1	0	0	0	0	0	0	0	1
TRAILER	PREC	***	2023	3	0	0	0	0	0	0	0	3
TRAILER	PREC	***	2022	8	0	0	0	0	0	0	0	8
TRAILER	PREC	***	2021	6	0	0	0	0	0	0	0	6
TRAILER	PREC	***	2020	5	1	0	0	0	0	0	0	6
TRAILER	PREC	***	2019	9	4	0	0	1	0	0	0	14
TRAILER	PREC	***	2018	20	1	0	0	0	0	0	0	21
TRAILER	PREC	***	2017	20	1	0	0	0	0	0	0	21
TRAILER	PREC	***	2016	21	1	0	0	0	0	0	0	22
TRAILER	PREC	***	2015	11	0	0	0	0	0	0	0	11
TRAILER	PREC	***	2014	5	0	0	0	0	0	0	0	5
TRAILER	PREC	***	2013	16	2	0	0	1	0	0	0	19
TRAILER	PREC	***	2012	20	2	0	0	0	0	0	0	22
TRAILER	PREC	***	2011	13	0	0	0	0	0	0	0	13
TRAILER	PREC	***	2010	12	1	0	0	0	0	0	0	13
TRAILER	PREC	***	2009	5	0	0	0	0	0	0	0	5
TRAILER	PREC	***	2008	1	1	0	0	0	0	0	0	2
TRAILER	PREC	***	2007	2	0	0	0	0	0	0	0	2
TRAILER	PREC	***	2006	8	0	0	0	1	0	0	0	9
TRAILER	PREC	***	2005	21	7	1	0	1	0	0	0	30
TRAILER	PREC	***	2004	13	3	0	0	0	0	0	0	16
TRAILER	PREC	***	2003	17	1	0	0	0	0	0	0	18
TRAILER	PREC	***	2002	18	2	1	0	0	0	0	0	21
TRAILER	PREC	***	2001	25	1	0	0	0	1	0	0	27
TRAILER	PREC	***	2000	101	7	3	0	1	1	0	0	113
TRAILER	PREC	***	1999	68	3	1	0	0	0	0	0	72
TRAILER	PREC	***	1998	87	6	1	0	2	0	0	0	96
TRAILER	PREC	***	1997	40	5	0	0	1	0	0	0	46
TRAILER	PREC	***	1996	34	3	1	0	1	0	0	0	39
TRAILER	PREC	***	1995	12	3	0	0	0	0	0	0	15
TRAILER	PREC	***	1994	10	2	0	0	0	0	0	0	12
TRAILER	PREC	***	1990	0	1	0	0	0	0	0	0	1
TRAILER	PREC	***	1989	1	0	0	0	0	0	0	0	1
TRAILER	PREC	***	1978	1	0	0	0	0	0	0	0	1
TRAILER	PREC	***	1960	1	0	0	0	0	0	0	0	1
TRAILER	PROL	***	2023	8	0	0	0	0	0	0	0	8
TRAILER	PROL	***	2022	63	1	0	0	2	0	0	0	66
TRAILER	PROL	***	2021	59	1	0	0	1	0	0	0	61
TRAILER	PROL	***	2020	47	2	0	0	2	0	0	0	51
TRAILER	PROL	***	2019	54	3	0	0	4	0	0	0	61
TRAILER	PROL	***	2018	40	2	0	0	3	0	0	0	45
TRAILER	PROL	***	2017	90	2	0	0	7	0	0	0	99
TRAILER	PROL	***	2016	23	4	0	0	9	0	0	0	36
TRAILER	PROL	***	2015	31	5	0	0	7	0	0	0	43
TRAILER	PROL	***	2014	24	1	0	0	2	0	0	0	27
TRAILER	PROL	***	2013	34	3	0	0	8	0	0	0	45
TRAILER	PROL	***	2012	41	5	1	0	8	0	0	0	55
TRAILER	PROL	***	2011	36	5	0	0	5	0	0	0	46
TRAILER	PROL	***	2010	30	2	0	0	2	1	0	0	35
TRAILER	PROL	***	2009	12	1	0	0	4	0	0	0	17
TRAILER	PROL	***	2008	14	2	0	0	1	0	0	0	17
TRAILER	PROL	***	2007	11	1	0	0	2	0	0	0	14
TRAILER	PROL	***	2006	10	0	0	0	4	0	0	0	14
TRAILER	PROL	***	2005	3	0	0	0	0	0	0	0	3
TRAILER	PROL	***	2004	5	0	0	0	0	0	0	0	5
TRAILER	PROL	***	2003	3	0	0	0	0	0	0	0	3
TRAILER	PROL	***	2002	1	0	0	0	0	0	0	0	1
TRAILER	PROL	***	2001	1	0	0	0	0	0	0	0	1
TRAILER	PROL	***	1999	2	0	0	0	0	0	0	0	2
TRAILER	PROL	***	1997	1	0	0	0	0	0	0	0	1
TRAILER	PROL	***	1996	1	0	0	0	0	0	0	0	1
TRAILER	PROL	***	1995	1	1	0	0	0	0	0	0	2
TRAILER	PROL	***	1993	5	0	0	0	0	0	0	0	5
TRAILER	PROL	***	1991	1	1	0	0	0	0	0	0	2
TRAILER	PROL	***	1990	0	1	0	0	0	0	0	0	1
TRAILER	PROL	***	1988	2	0	0	0	0	0	0	0	2
TRAILER	PROL	***	1985	1	0	0	0	0	0	0	0	1
TRAILER	PROL	***	1984	0	1	0	0	0	0	0	0	1
TRAILER	PROL	***	1983	1	1	0	0	0	0	0	0	2
TRAILER	PROL	***	1982	2	0	0	0	0	0	0	0	2
TRAILER	PROL	***	1981	1	0	0	0	1	0	0	0	2
TRAILER	PROL	***	1980	4	0	0	0	0	0	0	0	4
TRAILER	PROL	***	1979	4	2	0	0	0	0	0	0	6
TRAILER	PROL	***	1978	8	4	0	0	1	0	0	0	13
TRAILER	PROL	***	1977	2	0	0	0	0	1	0	0	3
TRAILER	PROL	***	1976	0	1	0	0	0	0	0	0	1
TRAILER	PROL	***	1975	4	4	0	0	1	0	0	0	9
TRAILER	PROL	***	1974	1	1	0	0	0	0	0	0	2
TRAILER	PROL	***	1973	1	0	0	0	0	0	0	0	1
TRAILER	PROW	17C	1985	4	2	0	0	1	0	0	0	7
TRAILER	PROW	17C	1984	59	8	0	0	4	0	0	0	71
TRAILER	PROW	17C	1983	57	12	0	0	0	1	0	0	70
TRAILER	PROW	17C	1982	9	3	0	0	1	1	0	0	14
TRAILER	PROW	17C	1981	44	14	0	0	2	0	0	0	60
TRAILER	PROW	17C	1980	45	12	0	0	2	3	0	0	62
TRAILER	PROW	17C	1979	101	41	2	0	16	1	0	0	161
TRAILER	PROW	17C	1978	77	22	0	0	4	3	0	0	106
TRAILER	PROW	17C	1977	0	1	0	0	0	0	0	0	1
TRAILER	PROW	17C	1976	1	0	0	0	0	0	0	0	1
TRAILER	PROW	17C	1975	0	0	0	0	0	1	0	0	1
TRAILER	PROW	19E	1994	4	0	0	0	1	0	0	0	5
TRAILER	PROW	19E	1993	6	0	1	0	3	0	0	0	10
TRAILER	PROW	19E	1992	15	3	0	0	3	1	0	0	22
TRAILER	PROW	19E	1991	12	2	0	0	2	0	0	0	16
TRAILER	PROW	19E	1990	35	2	0	0	5	0	0	0	42
TRAILER	PROW	19E	1989	24	4	0	0	1	0	0	0	29
TRAILER	PROW	19E	1988	15	6	0	0	2	1	0	0	24
TRAILER	PROW	19E	1987	24	2	0	0	1	0	0	0	27
TRAILER	PROW	19E	1986	2	0	0	0	0	0	0	0	2
TRAILER	PROW	19E	1984	7	0	0	0	3	0	0	0	10
TRAILER	PROW	19E	1983	20	7	0	0	0	0	0	0	27
TRAILER	PROW	19E	1982	14	6	0	0	4	1	0	0	25
TRAILER	PROW	19E	1981	32	6	0	0	1	0	0	0	39
TRAILER	PROW	19E	1980	18	5	0	0	4	1	0	0	28
TRAILER	PROW	19E	1979	51	24	0	0	3	1	0	0	79
TRAILER	PROW	19E	1978	63	14	1	0	2	1	0	0	81
TRAILER	PROW	19E	1977	66	22	0	0	11	2	0	0	101
TRAILER	PROW	19E	1976	91	19	1	0	4	2	0	0	117
TRAILER	PROW	19E	1975	0	2	0	0	1	0	0	0	3
TRAILER	PROW	19E	1970	1	0	0	0	0	0	0	0	1
TRAILER	PROW	20H	1983	1	0	0	0	0	0	0	0	1
TRAILER	PROW	20H	1982	1	0	0	0	0	0	0	0	1
TRAILER	PROW	20H	1980	13	6	0	0	4	1	0	0	24
TRAILER	PROW	20H	1979	60	33	0	0	7	0	0	0	100
TRAILER	PROW	20H	1978	57	28	0	0	6	1	0	0	92
TRAILER	PROW	20H	1977	54	24	0	0	3	0	0	0	81
TRAILER	PROW	20H	1976	54	30	1	0	3	1	0	0	89
TRAILER	PROW	20H	1975	31	14	0	0	3	1	0	0	49
TRAILER	PROW	20H	1974	37	18	0	0	2	1	0	0	58
TRAILER	PROW	20H	1973	24	15	0	0	5	0	0	0	44
TRAILER	PROW	20J	1990	1	0	0	0	0	0	0	0	1
TRAILER	PROW	20J	1986	13	4	0	0	1	0	0	0	18
TRAILER	PROW	20J	1984	10	3	0	0	0	0	0	0	13
TRAILER	PROW	20J	1982	2	2	0	0	0	0	0	0	4
TRAILER	PROW	20J	1980	6	3	0	0	0	0	0	0	9
TRAILER	PROW	20J	1979	42	8	0	0	7	1	0	0	58
TRAILER	PROW	20J	1978	58	29	0	0	5	1	0	0	93
TRAILER	PROW	20J	1977	48	20	1	0	3	4	0	0	76
TRAILER	PROW	20J	1976	55	28	0	1	9	1	0	0	94
TRAILER	PROW	20J	1975	21	19	0	0	2	0	0	0	42
TRAILER	PROW	21L	1998	17	5	0	0	7	0	0	0	29
TRAILER	PROW	21L	1996	26	4	1	0	1	0	0	0	32
TRAILER	PROW	21L	1995	8	6	0	0	3	0	0	0	17
TRAILER	PROW	21L	1985	1	0	0	0	0	0	0	0	1
TRAILER	PROW	21L	1984	13	3	0	1	6	0	0	0	23
TRAILER	PROW	21L	1983	13	8	0	0	3	0	0	0	24
TRAILER	PROW	21L	1982	18	5	0	1	1	1	0	0	26
TRAILER	PROW	21L	1981	21	9	0	0	4	2	0	0	36
TRAILER	PROW	21L	1980	32	13	0	0	4	1	0	0	50
TRAILER	PROW	21L	1979	94	37	0	0	10	2	0	0	143
TRAILER	PROW	21L	1978	101	34	2	0	6	0	0	0	143
TRAILER	PROW	21L	1977	87	38	2	0	3	4	0	0	134
TRAILER	PROW	21L	1976	99	50	2	0	1	1	0	0	153
TRAILER	PROW	21L	1975	4	2	0	0	0	0	0	0	6
TRAILER	PROW	21L	1974	3	1	0	0	0	0	0	0	4
TRAILER	PROW	21L	1973	2	2	0	0	0	0	0	0	4
TRAILER	PROW	215	1995	6	2	0	0	1	0	0	0	9
TRAILER	PROW	215	1994	19	7	1	0	1	0	0	0	28
TRAILER	PROW	215	1993	4	1	0	0	4	0	0	0	9
TRAILER	PROW	215	1992	19	7	0	0	2	0	0	0	28
TRAILER	PROW	215	1991	7	1	0	0	0	0	0	0	8
TRAILER	PROW	215	1990	38	6	1	0	6	0	0	0	51
TRAILER	PROW	215	1989	30	6	0	0	1	1	0	0	38
TRAILER	PROW	215	1988	65	18	0	0	4	0	0	0	87
TRAILER	PROW	215	1987	59	17	0	0	7	1	0	0	84
TRAILER	PROW	215	1986	19	5	0	0	4	1	0	0	29
TRAILER	PROW	215	1983	1	0	0	0	0	0	0	0	1
TRAILER	PROW	215	1978	2	0	0	0	0	0	0	0	2
TRAILER	PROW	215	1977	0	1	0	0	0	0	0	0	1
TRAILER	PROW	215	1974	0	1	0	0	0	0	0	0	1
TRAILER	PROW	23M	2001	2	0	0	0	0	0	0	0	2
TRAILER	PROW	23M	1986	14	3	0	0	2	0	0	0	19
TRAILER	PROW	23M	1984	1	0	0	0	0	0	0	0	1
TRAILER	PROW	23M	1980	17	12	0	0	0	1	0	0	30
TRAILER	PROW	23M	1979	47	32	0	0	2	0	0	0	81
TRAILER	PROW	23M	1978	58	22	0	0	0	3	0	0	83
TRAILER	PROW	23M	1977	60	44	1	0	2	2	0	0	109
TRAILER	PROW	23M	1976	61	36	0	0	7	1	0	0	105
TRAILER	PROW	23M	1975	67	32	1	0	4	5	0	0	109
TRAILER	PROW	23M	1974	32	49	0	1	2	1	0	0	85
TRAILER	PROW	23M	1973	32	26	0	0	0	0	0	0	58
TRAILER	PROW	23P	2012	1	1	0	0	0	0	0	0	2
TRAILER	PROW	23P	2011	3	0	0	0	0	0	0	0	3
TRAILER	PROW	23P	1986	4	1	0	0	2	0	0	0	7
TRAILER	PROW	23P	1985	93	26	3	0	14	3	0	0	139
TRAILER	PROW	23P	1984	80	31	0	0	10	1	0	0	122
TRAILER	PROW	23P	1983	58	22	0	0	1	1	0	0	82
TRAILER	PROW	23P	1982	40	17	0	0	4	0	0	0	61
TRAILER	PROW	23P	1981	48	31	1	0	5	0	0	0	85
TRAILER	PROW	23P	1980	2	1	0	0	0	0	0	0	3
TRAILER	PROW	23P	1978	0	0	0	0	1	0	0	0	1
TRAILER	PROW	23P	1976	1	0	0	0	0	0	0	0	1
TRAILER	PROW	23S	1996	1	1	0	0	0	0	0	0	2
TRAILER	PROW	23S	1992	1	0	0	0	0	0	0	0	1
TRAILER	PROW	23S	1986	0	1	0	0	0	0	0	0	1
TRAILER	PROW	23S	1985	17	5	0	0	2	0	0	0	24
TRAILER	PROW	23S	1984	18	4	0	0	2	0	0	0	24
TRAILER	PROW	23S	1983	16	7	0	0	1	0	0	0	24
TRAILER	PROW	23S	1982	4	1	0	0	0	0	0	0	5
TRAILER	PROW	23S	1981	5	1	0	0	0	0	0	0	6
TRAILER	PROW	23S	1980	10	16	0	0	4	0	0	0	30
TRAILER	PROW	23S	1979	67	34	0	0	7	5	0	0	113
TRAILER	PROW	23S	1978	98	84	0	0	6	2	0	0	190
TRAILER	PROW	23S	1977	107	89	1	0	5	3	0	0	205
TRAILER	PROW	23S	1976	98	69	0	0	5	2	0	0	174
TRAILER	PROW	23S	1975	46	59	0	0	4	2	0	0	111
TRAILER	PROW	24P	2000	3	0	0	0	0	0	0	0	3
TRAILER	PROW	24P	1999	4	0	0	0	0	0	0	0	4
TRAILER	PROW	24P	1990	23	5	0	0	4	1	0	0	33
TRAILER	PROW	24P	1989	36	13	0	0	4	0	0	0	53
TRAILER	PROW	24P	1988	33	26	1	0	1	2	0	0	63
TRAILER	PROW	24P	1987	46	8	0	0	3	1	0	0	58
TRAILER	PROW	24P	1984	48	21	1	0	6	2	0	0	78
TRAILER	PROW	24P	1983	34	5	0	0	3	0	0	0	42
TRAILER	PROW	24P	1982	1	0	0	0	0	0	0	0	1
TRAILER	PROW	24P	1981	1	0	0	0	1	0	0	0	2
TRAILER	PROW	24P	1977	0	1	0	0	0	0	0	0	1
TRAILER	PROW	245	2007	8	2	0	0	2	0	0	0	12
TRAILER	PROW	245	2006	2	1	0	0	0	0	0	0	3
TRAILER	PROW	245	2004	13	3	0	0	4	0	0	0	20
TRAILER	PROW	245	2003	8	0	0	0	0	0	0	0	8
TRAILER	PROW	245	2002	9	1	0	0	1	0	0	0	11
TRAILER	PROW	245	2000	3	2	0	0	0	0	0	0	5
TRAILER	PROW	245	1999	5	3	0	0	3	0	0	0	11
TRAILER	PROW	245	1990	3	1	0	0	1	0	0	0	5
TRAILER	PROW	245	1989	7	1	0	0	0	0	0	0	8
TRAILER	PROW	245	1988	28	6	0	0	4	1	0	0	39
TRAILER	PROW	245	1987	28	14	0	0	5	1	0	0	48
TRAILER	PROW	245	1986	38	18	0	0	4	2	0	0	62
TRAILER	PROW	245	1985	14	3	0	0	2	1	0	0	20
TRAILER	PROW	245	1984	24	6	0	0	3	0	0	0	33
TRAILER	PROW	245	1983	3	3	0	0	1	0	0	0	7
TRAILER	PROW	245	1982	2	1	0	0	0	0	0	0	3
TRAILER	PROW	245	1981	5	3	0	0	1	0	0	0	9
TRAILER	PROW	245	1980	17	2	1	0	1	0	0	0	21
TRAILER	PROW	245	1979	35	21	0	1	1	0	0	0	58
TRAILER	PROW	245	1978	25	14	0	0	5	0	0	0	44
TRAILER	PROW	245	1977	18	10	0	0	1	0	0	0	29
TRAILER	PROW	245	1976	9	7	0	0	0	0	0	0	16
TRAILER	PROW	245	1975	6	10	0	0	0	0	0	0	16
TRAILER	PROW	245	1974	2	3	0	0	0	0	0	0	5
TRAILER	PROW	245	1973	4	1	0	0	0	0	0	0	5
TRAILER	PROW	245	1970	1	0	0	0	0	0	0	0	1
TRAILER	PROW	275	2015	2	0	0	0	0	0	0	0	2
TRAILER	PROW	275	2009	5	0	0	0	0	0	0	0	5
TRAILER	PROW	275	2008	20	5	0	0	2	0	0	0	27
TRAILER	PROW	275	2007	2	0	0	0	0	0	0	0	2
TRAILER	PROW	275	2006	6	2	0	0	1	0	0	0	9
TRAILER	PROW	275	2004	13	2	0	0	2	0	0	0	17
TRAILER	PROW	275	2002	12	5	1	0	2	1	0	0	21
TRAILER	PROW	275	2001	2	0	0	0	1	0	0	0	3
TRAILER	PROW	275	2000	29	8	0	0	4	0	0	0	41
TRAILER	PROW	275	1999	8	7	0	0	1	0	0	0	16
TRAILER	PROW	275	1998	6	2	0	0	1	0	0	0	9
TRAILER	PROW	275	1997	13	5	0	0	3	0	0	0	21
TRAILER	PROW	275	1996	3	1	0	0	0	0	0	0	4
TRAILER	PROW	275	1995	5	1	0	0	1	0	0	0	7
TRAILER	PROW	275	1994	22	3	0	0	3	1	0	0	29
TRAILER	PROW	275	1993	15	12	0	0	1	0	0	0	28
TRAILER	PROW	275	1990	1	4	0	0	1	0	0	0	6
TRAILER	PROW	275	1989	4	1	0	0	0	0	0	0	5
TRAILER	PROW	275	1988	27	7	0	0	5	2	0	0	41
TRAILER	PROW	275	1987	28	13	0	0	5	0	0	0	46
TRAILER	PROW	275	1986	15	5	0	0	1	0	0	0	21
TRAILER	PROW	275	1978	0	1	0	0	0	0	0	0	1
TRAILER	PROW	275	1976	6	8	0	0	1	1	0	0	16
TRAILER	PROW	275	1975	5	5	0	0	0	1	0	0	11
TRAILER	PROW	28W	1987	75	56	3	0	8	1	0	0	143
TRAILER	PROW	28W	1986	16	26	0	0	3	1	0	0	46
TRAILER	PROW	28W	1985	140	125	0	0	9	2	0	0	276
TRAILER	PROW	28W	1984	129	171	6	0	16	4	0	0	326
TRAILER	PROW	28W	1983	95	102	0	0	8	0	0	0	205
TRAILER	PROW	28W	1982	21	29	0	0	1	0	0	0	51
TRAILER	PROW	28W	1981	43	52	0	0	6	0	0	0	101
TRAILER	PROW	28W	1979	0	3	0	0	0	0	0	0	3
TRAILER	PROW	29R	2017	1	0	0	0	0	0	0	0	1
TRAILER	PROW	29R	2012	0	1	0	0	0	0	0	0	1
TRAILER	PROW	29R	2001	1	0	0	0	0	0	0	0	1
TRAILER	PROW	29R	1995	0	1	0	0	0	0	0	0	1
TRAILER	PROW	29R	1992	1	0	0	0	0	0	0	0	1
TRAILER	PROW	29R	1991	1	2	0	0	0	0	0	0	3
TRAILER	PROW	29R	1990	12	14	0	0	3	1	0	0	30
TRAILER	PROW	29R	1989	36	47	1	0	7	1	0	0	92
TRAILER	PROW	29R	1988	57	60	0	0	5	1	0	0	123
TRAILER	PROW	29R	1987	74	87	0	0	8	4	0	0	173
TRAILER	PROW	29R	1986	34	44	1	0	1	3	0	0	83
TRAILER	PROW	29R	1985	31	36	0	1	4	1	0	0	73
TRAILER	PROW	29S	2005	1	0	0	0	0	0	0	0	1
TRAILER	PROW	29S	2001	4	0	1	0	0	0	0	0	5
TRAILER	PROW	29S	2000	13	8	0	0	0	0	0	0	21
TRAILER	PROW	29S	1999	18	7	0	0	2	0	0	0	27
TRAILER	PROW	29S	1998	11	9	0	0	0	0	0	0	20
TRAILER	PROW	29S	1997	7	2	0	0	1	0	0	0	10
TRAILER	PROW	29S	1996	2	0	0	0	0	0	0	0	2
TRAILER	PROW	29S	1995	34	14	0	0	7	1	0	0	56
TRAILER	PROW	29S	1994	26	16	0	0	4	1	0	0	47
TRAILER	PROW	29S	1993	47	35	2	0	4	0	0	0	88
TRAILER	PROW	29S	1992	25	16	0	0	4	0	0	0	45
TRAILER	PROW	29S	1991	30	27	1	0	6	2	0	0	66
TRAILER	PROW	29S	1990	33	15	0	0	2	0	0	0	50
TRAILER	PROW	31Z	1992	1	9	0	0	0	1	0	0	11
TRAILER	PROW	31Z	1991	2	3	0	0	0	0	0	0	5
TRAILER	PROW	31Z	1990	7	22	0	0	1	2	0	0	32
TRAILER	PROW	31Z	1989	24	43	1	0	1	1	0	0	70
TRAILER	PROW	31Z	1988	65	161	1	0	7	0	0	0	234
TRAILER	PROW	31Z	1987	96	160	2	0	7	2	0	0	267
TRAILER	PROW	31Z	1986	3	7	0	0	0	0	0	0	10
TRAILER	PROW	31Z	1985	30	37	0	0	3	0	0	0	70
TRAILER	PROW	31Z	1984	23	34	0	0	2	2	0	0	61
TRAILER	PROW	31Z	1983	12	27	0	0	1	0	0	0	40
TRAILER	PROW	33X	1999	0	1	0	0	0	0	0	0	1
TRAILER	PROW	33X	1990	5	9	0	0	0	0	0	0	14
TRAILER	PROW	33X	1989	37	60	0	0	3	3	0	0	103
TRAILER	PROW	33X	1988	11	9	1	0	0	0	0	0	21
TRAILER	PROW	33X	1986	6	4	0	0	0	0	0	0	10
TRAILER	PROW	33X	1985	33	65	0	0	3	0	0	0	101
TRAILER	PROW	33X	1984	60	109	2	0	5	2	0	0	178
TRAILER	PROW	33X	1983	32	55	1	0	1	2	0	0	91
TRAILER	PROW	33X	1982	7	11	0	0	1	0	0	0	19
TRAILER	PROW	33X	1981	20	25	0	0	1	0	0	0	46
TRAILER	PROW	***	2022	21	0	0	0	0	0	0	0	21
TRAILER	PROW	***	2021	4	0	0	0	0	0	0	0	4
TRAILER	PROW	***	2020	14	0	0	0	0	0	0	0	14
TRAILER	PROW	***	2019	33	6	0	0	1	0	0	0	40
TRAILER	PROW	***	2018	16	2	0	0	0	0	0	0	18
TRAILER	PROW	***	2017	34	3	0	0	3	0	0	0	40
TRAILER	PROW	***	2016	70	3	0	0	2	0	0	0	75
TRAILER	PROW	***	2015	71	9	0	0	7	0	0	0	87
TRAILER	PROW	***	2014	64	9	0	0	1	0	0	0	74
TRAILER	PROW	***	2013	25	6	0	0	0	0	0	0	31
TRAILER	PROW	***	2012	135	32	0	0	5	1	0	0	173
TRAILER	PROW	***	2011	14	0	0	0	2	0	0	0	16
TRAILER	PROW	***	2009	43	10	0	0	1	0	0	0	54
TRAILER	PROW	***	2008	53	15	0	0	5	0	0	0	73
TRAILER	PROW	***	2007	70	18	2	0	6	1	0	0	97
TRAILER	PROW	***	2006	121	36	0	0	9	0	0	0	166
TRAILER	PROW	***	2005	117	31	1	0	6	0	0	0	155
TRAILER	PROW	***	2004	513	137	3	0	56	5	0	0	714
TRAILER	PROW	***	2003	138	53	2	0	7	1	0	0	201
TRAILER	PROW	***	2002	337	118	8	0	34	1	0	0	498
TRAILER	PROW	***	2001	344	183	5	0	41	5	0	0	578
TRAILER	PROW	***	2000	400	190	8	0	54	4	0	0	656
TRAILER	PROW	***	1999	367	143	5	0	36	2	0	0	553
